event_id,road_segment_id,event_date,event_type,department,contractor,work_description,work_status,start_date,completion_date,reference_number,estimated_cost,road_cutting,restoration_required,restoration_completed,notes
EVT_000350,RD_00536,03-07-2026,Road_Restoration,TANGEDCO,Contractor_21,Pothole filling,Completed,03-07-2026,10-07-2026,GCC/ROAD/2026/4741,424691,No,No,N/A,Synthetic prototype intervention record
EVT_000351,RD_00650,29-03-2026,Pothole_Repair,GCC Roads,Contractor_01,Emergency road repair,Completed,29-03-2026,11-04-2026,GCC/ROAD/2026/7010,151752,No,No,N/A,Synthetic prototype intervention record
EVT_000352,RD_00594,18-04-2026,Pothole_Repair,GCC Roads,Contractor_21,Surface repair and maintenance,Completed,18-04-2026,29-04-2026,GCC/ROAD/2026/3531,335154,No,No,N/A,Synthetic prototype intervention record
EVT_000353,RD_00477,17-03-2026,Road_Repair,GCC Roads,Contractor_22,Road resurfacing,Completed,17-03-2026,19-03-2026,GCC/ROAD/2026/9006,715867,No,No,N/A,Synthetic prototype intervention record
EVT_000354,RD_00824,17-03-2026,Drainage_Work,Other Utility Agency,Contractor_08,Emergency road repair,Completed,17-03-2026,30-03-2026,GCC/ROAD/2026/8762,33686,No,No,N/A,Synthetic prototype intervention record
EVT_000355,RD_00024,18-07-2026,Road_Restoration,Chennai Metro Water,Contractor_20,Surface repair and maintenance,Completed,18-07-2026,25-07-2026,GCC/ROAD/2026/8705,330544,No,No,N/A,Synthetic prototype intervention record
EVT_000356,RD_00741,14-05-2026,Resurfacing,GCC Roads,Contractor_13,Drainage maintenance,Completed,14-05-2026,26-05-2026,GCC/ROAD/2026/9011,45903,No,No,N/A,Synthetic prototype intervention record
EVT_000357,RD_00223,04-03-2026,Emergency_Repair,GCC Roads,Contractor_23,Pothole filling,Completed,04-03-2026,16-03-2026,GCC/ROAD/2026/2651,419386,No,No,N/A,Synthetic prototype intervention record
EVT_000358,RD_00644,05-07-2026,Road_Restoration,TANGEDCO,Contractor_17,Road resurfacing,Completed,05-07-2026,12-07-2026,GCC/ROAD/2026/1028,180216,No,No,N/A,Synthetic prototype intervention record
EVT_000359,RD_00819,13-03-2026,Utility_Excavation,Other Utility Agency,Contractor_09,Emergency road repair,Completed,13-03-2026,18-03-2026,GCC/ROAD/2026/7994,44621,Yes,Yes,No,Synthetic prototype intervention record
EVT_000360,RD_00825,03-01-2026,Road_Repair,GCC Roads,Contractor_03,Pothole filling,Completed,03-01-2026,14-01-2026,GCC/ROAD/2026/9584,479073,No,No,N/A,Synthetic prototype intervention record
EVT_000361,RD_00884,25-08-2026,Road_Restoration,TANGEDCO,Contractor_01,Drainage maintenance,Completed,25-08-2026,07-09-2026,GCC/ROAD/2026/7558,321477,No,No,N/A,Synthetic prototype intervention record
EVT_000362,RD_00329,30-06-2026,Road_Cutting,Chennai Metro Water,Contractor_27,Pothole filling,Completed,30-06-2026,11-07-2026,GCC/ROAD/2026/7886,135664,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000363,RD_00770,07-02-2026,Resurfacing,GCC Roads,Contractor_27,Utility excavation and restoration,Completed,07-02-2026,11-02-2026,GCC/ROAD/2026/2212,414019,No,No,N/A,Synthetic prototype intervention record
EVT_000364,RD_00231,14-02-2026,Utility_Excavation,Other Utility Agency,Contractor_03,Drainage maintenance,Completed,14-02-2026,20-02-2026,GCC/ROAD/2026/6445,355652,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000365,RD_00382,03-03-2026,Pothole_Repair,GCC Roads,Contractor_05,Road resurfacing,Completed,03-03-2026,05-03-2026,GCC/ROAD/2026/5304,543975,No,No,N/A,Synthetic prototype intervention record
EVT_000366,RD_00167,20-01-2026,Resurfacing,GCC Roads,Contractor_27,Pothole filling,Completed,20-01-2026,22-01-2026,GCC/ROAD/2026/9689,263596,No,No,N/A,Synthetic prototype intervention record
EVT_000367,RD_00761,09-02-2026,Resurfacing,GCC Roads,Contractor_17,Emergency road repair,Completed,09-02-2026,18-02-2026,GCC/ROAD/2026/9839,698799,No,No,N/A,Synthetic prototype intervention record
EVT_000368,RD_00578,29-08-2026,Utility_Work,TANGEDCO,Contractor_26,Road resurfacing,Completed,29-08-2026,10-09-2026,GCC/ROAD/2026/4303,466269,Yes,Yes,No,Synthetic prototype intervention record
EVT_000369,RD_00720,08-06-2026,Drainage_Work,Other Utility Agency,Contractor_07,Pothole filling,Completed,08-06-2026,12-06-2026,GCC/ROAD/2026/4766,532387,No,No,N/A,Synthetic prototype intervention record
EVT_000370,RD_00682,27-06-2026,Drainage_Work,TANGEDCO,Contractor_13,Surface repair and maintenance,Completed,27-06-2026,11-07-2026,GCC/ROAD/2026/3785,561538,No,No,N/A,Synthetic prototype intervention record
EVT_000371,RD_00276,01-09-2026,Road_Restoration,Telecom Utility,Contractor_05,Emergency road repair,Completed,01-09-2026,03-09-2026,GCC/ROAD/2026/3405,676969,No,No,N/A,Synthetic prototype intervention record
EVT_000372,RD_00628,15-02-2026,Utility_Excavation,Telecom Utility,Contractor_21,Emergency road repair,Completed,15-02-2026,21-02-2026,GCC/ROAD/2026/9462,621097,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000373,RD_00396,12-04-2026,Road_Repair,GCC Roads,Contractor_03,Emergency road repair,Completed,12-04-2026,15-04-2026,GCC/ROAD/2026/4859,198858,No,No,N/A,Synthetic prototype intervention record
EVT_000374,RD_00333,29-06-2026,Drainage_Work,Other Utility Agency,Contractor_02,Road resurfacing,Completed,29-06-2026,05-07-2026,GCC/ROAD/2026/4885,108454,No,No,N/A,Synthetic prototype intervention record
EVT_000375,RD_00473,02-04-2026,Road_Repair,GCC Roads,Contractor_17,Pothole filling,Completed,02-04-2026,11-04-2026,GCC/ROAD/2026/8444,287834,No,No,N/A,Synthetic prototype intervention record
EVT_000376,RD_00412,28-02-2026,Pothole_Repair,GCC Roads,Contractor_25,Emergency road repair,Completed,28-02-2026,13-03-2026,GCC/ROAD/2026/4876,455292,No,No,N/A,Synthetic prototype intervention record
EVT_000377,RD_00971,09-08-2026,Resurfacing,GCC Roads,Contractor_05,Pothole filling,Completed,09-08-2026,20-08-2026,GCC/ROAD/2026/9065,56701,No,No,N/A,Synthetic prototype intervention record
EVT_000378,RD_00573,03-01-2026,Resurfacing,GCC Roads,Contractor_18,Utility excavation and restoration,Completed,03-01-2026,17-01-2026,GCC/ROAD/2026/1535,702566,No,No,N/A,Synthetic prototype intervention record
EVT_000379,RD_00311,03-02-2026,Utility_Work,TANGEDCO,Contractor_21,Utility excavation and restoration,Completed,03-02-2026,15-02-2026,GCC/ROAD/2026/9380,81714,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000380,RD_00085,02-04-2026,Drainage_Work,Other Utility Agency,Contractor_29,Pothole filling,Completed,02-04-2026,15-04-2026,GCC/ROAD/2026/9446,462362,No,No,N/A,Synthetic prototype intervention record
EVT_000381,RD_00252,24-01-2026,Utility_Excavation,Other Utility Agency,Contractor_26,Emergency road repair,Completed,24-01-2026,27-01-2026,GCC/ROAD/2026/5440,381915,Yes,Yes,No,Synthetic prototype intervention record
EVT_000382,RD_00019,14-04-2026,Resurfacing,GCC Roads,Contractor_06,Surface repair and maintenance,Completed,14-04-2026,21-04-2026,GCC/ROAD/2026/6426,367942,No,No,N/A,Synthetic prototype intervention record
EVT_000383,RD_00374,30-07-2026,Utility_Excavation,Other Utility Agency,Contractor_30,Pothole filling,Completed,30-07-2026,08-08-2026,GCC/ROAD/2026/4059,242566,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000384,RD_00284,23-03-2026,Utility_Excavation,Other Utility Agency,Contractor_12,Pothole filling,Completed,23-03-2026,30-03-2026,GCC/ROAD/2026/4052,481880,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000385,RD_00098,20-08-2026,Drainage_Work,TANGEDCO,Contractor_21,Utility excavation and restoration,Completed,20-08-2026,02-09-2026,GCC/ROAD/2026/4225,205465,No,No,N/A,Synthetic prototype intervention record
EVT_000386,RD_00432,03-07-2026,Construction,TANGEDCO,Contractor_30,Drainage maintenance,Completed,03-07-2026,16-07-2026,GCC/ROAD/2026/2426,675775,No,No,N/A,Synthetic prototype intervention record
EVT_000387,RD_00756,06-05-2026,Road_Cutting,Telecom Utility,Contractor_21,Surface repair and maintenance,Completed,06-05-2026,16-05-2026,GCC/ROAD/2026/4353,529540,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000388,RD_00082,30-07-2026,Drainage_Work,Chennai Metro Water,Contractor_04,Pothole filling,Completed,30-07-2026,01-08-2026,GCC/ROAD/2026/8230,291734,No,No,N/A,Synthetic prototype intervention record
EVT_000389,RD_00504,29-05-2026,Road_Cutting,Chennai Metro Water,Contractor_11,Emergency road repair,Completed,29-05-2026,05-06-2026,GCC/ROAD/2026/7061,420205,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000390,RD_00735,09-03-2026,Road_Cutting,Chennai Metro Water,Contractor_12,Road resurfacing,Completed,09-03-2026,13-03-2026,GCC/ROAD/2026/6676,65865,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000391,RD_00334,09-07-2026,Pothole_Repair,GCC Roads,Contractor_04,Surface repair and maintenance,Completed,09-07-2026,21-07-2026,GCC/ROAD/2026/5158,87359,No,No,N/A,Synthetic prototype intervention record
EVT_000392,RD_00545,16-06-2026,Road_Cutting,Other Utility Agency,Contractor_22,Drainage maintenance,Completed,16-06-2026,22-06-2026,GCC/ROAD/2026/5680,421182,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000393,RD_00952,01-09-2026,Resurfacing,GCC Roads,Contractor_05,Surface repair and maintenance,Completed,01-09-2026,15-09-2026,GCC/ROAD/2026/8368,77016,No,No,N/A,Synthetic prototype intervention record
EVT_000394,RD_00531,17-03-2026,Drainage_Work,TANGEDCO,Contractor_21,Emergency road repair,Completed,17-03-2026,27-03-2026,GCC/ROAD/2026/9745,180114,No,No,N/A,Synthetic prototype intervention record
EVT_000395,RD_00312,19-07-2026,Road_Repair,GCC Roads,Contractor_02,Utility excavation and restoration,Completed,19-07-2026,26-07-2026,GCC/ROAD/2026/7978,233980,No,No,N/A,Synthetic prototype intervention record
EVT_000396,RD_00319,24-08-2026,Emergency_Repair,GCC Roads,Contractor_27,Pothole filling,Completed,24-08-2026,02-09-2026,GCC/ROAD/2026/6568,350881,No,No,N/A,Synthetic prototype intervention record
EVT_000397,RD_00582,19-03-2026,Pothole_Repair,GCC Roads,Contractor_22,Road resurfacing,Completed,19-03-2026,22-03-2026,GCC/ROAD/2026/8132,160317,No,No,N/A,Synthetic prototype intervention record
EVT_000398,RD_00911,15-07-2026,Drainage_Work,Chennai Metro Water,Contractor_25,Surface repair and maintenance,Completed,15-07-2026,17-07-2026,GCC/ROAD/2026/9870,135449,No,No,N/A,Synthetic prototype intervention record
EVT_000399,RD_00536,11-04-2026,Road_Restoration,TANGEDCO,Contractor_25,Road resurfacing,Completed,11-04-2026,14-04-2026,GCC/ROAD/2026/5970,288351,No,No,N/A,Synthetic prototype intervention record
EVT_000400,RD_00148,04-06-2026,Resurfacing,GCC Roads,Contractor_09,Utility excavation and restoration,Completed,04-06-2026,17-06-2026,GCC/ROAD/2026/6612,449034,No,No,N/A,Synthetic prototype intervention record
EVT_000401,RD_00114,09-02-2026,Construction,Chennai Metro Water,Contractor_26,Utility excavation and restoration,Completed,09-02-2026,21-02-2026,GCC/ROAD/2026/1085,585968,No,No,N/A,Synthetic prototype intervention record
EVT_000402,RD_00565,28-08-2026,Road_Repair,GCC Roads,Contractor_04,Pothole filling,Completed,28-08-2026,11-09-2026,GCC/ROAD/2026/3108,299604,No,No,N/A,Synthetic prototype intervention record
EVT_000403,RD_00980,24-05-2026,Utility_Work,TANGEDCO,Contractor_14,Drainage maintenance,Completed,24-05-2026,25-05-2026,GCC/ROAD/2026/8609,27776,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000404,RD_00239,30-01-2026,Utility_Work,Chennai Metro Water,Contractor_18,Emergency road repair,Completed,30-01-2026,06-02-2026,GCC/ROAD/2026/6909,688033,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000405,RD_00257,01-08-2026,Road_Restoration,Telecom Utility,Contractor_05,Emergency road repair,Completed,01-08-2026,04-08-2026,GCC/ROAD/2026/2019,300734,No,No,N/A,Synthetic prototype intervention record
EVT_000406,RD_00556,18-02-2026,Road_Cutting,Telecom Utility,Contractor_26,Emergency road repair,Completed,18-02-2026,19-02-2026,GCC/ROAD/2026/8198,592245,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000407,RD_00174,30-03-2026,Drainage_Work,Other Utility Agency,Contractor_17,Road resurfacing,Completed,30-03-2026,04-04-2026,GCC/ROAD/2026/2306,559308,No,No,N/A,Synthetic prototype intervention record
EVT_000408,RD_00573,18-08-2026,Resurfacing,GCC Roads,Contractor_08,Emergency road repair,Completed,18-08-2026,30-08-2026,GCC/ROAD/2026/8073,121348,No,No,N/A,Synthetic prototype intervention record
EVT_000409,RD_00677,19-04-2026,Drainage_Work,TANGEDCO,Contractor_14,Drainage maintenance,Completed,19-04-2026,30-04-2026,GCC/ROAD/2026/9290,346197,No,No,N/A,Synthetic prototype intervention record
EVT_000410,RD_00352,23-07-2026,Road_Restoration,Telecom Utility,Contractor_04,Emergency road repair,Completed,23-07-2026,02-08-2026,GCC/ROAD/2026/4073,542857,No,No,N/A,Synthetic prototype intervention record
EVT_000411,RD_00648,13-07-2026,Pothole_Repair,GCC Roads,Contractor_23,Road resurfacing,Completed,13-07-2026,24-07-2026,GCC/ROAD/2026/5198,103462,No,No,N/A,Synthetic prototype intervention record
EVT_000412,RD_00102,10-05-2026,Road_Restoration,Chennai Metro Water,Contractor_09,Road resurfacing,Completed,10-05-2026,21-05-2026,GCC/ROAD/2026/2620,75737,No,No,N/A,Synthetic prototype intervention record
EVT_000413,RD_00436,02-03-2026,Utility_Work,Telecom Utility,Contractor_02,Road resurfacing,Completed,02-03-2026,05-03-2026,GCC/ROAD/2026/5845,54373,Yes,Yes,No,Synthetic prototype intervention record
EVT_000414,RD_00231,15-04-2026,Road_Repair,GCC Roads,Contractor_17,Road resurfacing,Completed,15-04-2026,20-04-2026,GCC/ROAD/2026/3374,722502,No,No,N/A,Synthetic prototype intervention record
EVT_000415,RD_00452,30-01-2026,Road_Repair,GCC Roads,Contractor_23,Utility excavation and restoration,Completed,30-01-2026,12-02-2026,GCC/ROAD/2026/9523,591357,No,No,N/A,Synthetic prototype intervention record
EVT_000416,RD_00408,01-03-2026,Emergency_Repair,GCC Roads,Contractor_02,Pothole filling,Completed,01-03-2026,08-03-2026,GCC/ROAD/2026/7850,709827,No,No,N/A,Synthetic prototype intervention record
EVT_000417,RD_00803,22-03-2026,Road_Repair,GCC Roads,Contractor_22,Emergency road repair,Completed,22-03-2026,24-03-2026,GCC/ROAD/2026/8951,280624,No,No,N/A,Synthetic prototype intervention record
EVT_000418,RD_00131,05-08-2026,Road_Repair,GCC Roads,Contractor_23,Surface repair and maintenance,Completed,05-08-2026,10-08-2026,GCC/ROAD/2026/7337,191546,No,No,N/A,Synthetic prototype intervention record
EVT_000419,RD_00694,24-01-2026,Construction,Chennai Metro Water,Contractor_14,Drainage maintenance,Completed,24-01-2026,26-01-2026,GCC/ROAD/2026/5815,362089,No,No,N/A,Synthetic prototype intervention record
EVT_000420,RD_00932,29-08-2026,Road_Repair,GCC Roads,Contractor_09,Utility excavation and restoration,Completed,29-08-2026,07-09-2026,GCC/ROAD/2026/2702,499232,No,No,N/A,Synthetic prototype intervention record
EVT_000421,RD_00162,08-08-2026,Utility_Work,TANGEDCO,Contractor_19,Drainage maintenance,Completed,08-08-2026,18-08-2026,GCC/ROAD/2026/9227,61740,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000422,RD_00576,07-06-2026,Road_Repair,GCC Roads,Contractor_03,Utility excavation and restoration,Completed,07-06-2026,15-06-2026,GCC/ROAD/2026/8829,340587,No,No,N/A,Synthetic prototype intervention record
EVT_000423,RD_00681,19-06-2026,Pothole_Repair,GCC Roads,Contractor_16,Emergency road repair,Completed,19-06-2026,21-06-2026,GCC/ROAD/2026/7675,526649,No,No,N/A,Synthetic prototype intervention record
EVT_000424,RD_00171,14-02-2026,Pothole_Repair,GCC Roads,Contractor_24,Drainage maintenance,Completed,14-02-2026,18-02-2026,GCC/ROAD/2026/2285,531972,No,No,N/A,Synthetic prototype intervention record
EVT_000425,RD_00464,16-08-2026,Utility_Excavation,TANGEDCO,Contractor_19,Drainage maintenance,Completed,16-08-2026,24-08-2026,GCC/ROAD/2026/5214,338922,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000426,RD_00412,02-07-2026,Pothole_Repair,GCC Roads,Contractor_25,Emergency road repair,Completed,02-07-2026,04-07-2026,GCC/ROAD/2026/6458,415234,No,No,N/A,Synthetic prototype intervention record
EVT_000427,RD_00085,14-01-2026,Pothole_Repair,GCC Roads,Contractor_07,Surface repair and maintenance,Completed,14-01-2026,26-01-2026,GCC/ROAD/2026/5883,483139,No,No,N/A,Synthetic prototype intervention record
EVT_000428,RD_00493,05-03-2026,Road_Cutting,Chennai Metro Water,Contractor_05,Emergency road repair,Completed,05-03-2026,15-03-2026,GCC/ROAD/2026/5114,214430,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000429,RD_00131,08-02-2026,Road_Cutting,Other Utility Agency,Contractor_09,Surface repair and maintenance,Completed,08-02-2026,21-02-2026,GCC/ROAD/2026/9693,233320,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000430,RD_00578,15-08-2026,Emergency_Repair,GCC Roads,Contractor_16,Surface repair and maintenance,Completed,15-08-2026,19-08-2026,GCC/ROAD/2026/5803,303956,No,No,N/A,Synthetic prototype intervention record
EVT_000431,RD_00499,09-03-2026,Road_Repair,GCC Roads,Contractor_09,Drainage maintenance,Completed,09-03-2026,12-03-2026,GCC/ROAD/2026/8364,75444,No,No,N/A,Synthetic prototype intervention record
EVT_000432,RD_00682,15-06-2026,Road_Restoration,Telecom Utility,Contractor_18,Emergency road repair,Completed,15-06-2026,27-06-2026,GCC/ROAD/2026/1402,134161,No,No,N/A,Synthetic prototype intervention record
EVT_000433,RD_00123,23-08-2026,Resurfacing,GCC Roads,Contractor_03,Road resurfacing,Completed,23-08-2026,28-08-2026,GCC/ROAD/2026/5990,54932,No,No,N/A,Synthetic prototype intervention record
EVT_000434,RD_00476,26-07-2026,Road_Cutting,Other Utility Agency,Contractor_16,Pothole filling,Completed,26-07-2026,27-07-2026,GCC/ROAD/2026/9523,607489,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000435,RD_00828,02-05-2026,Utility_Excavation,Other Utility Agency,Contractor_19,Pothole filling,Completed,02-05-2026,12-05-2026,GCC/ROAD/2026/9916,711179,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000436,RD_00138,16-06-2026,Road_Restoration,Telecom Utility,Contractor_19,Emergency road repair,Completed,16-06-2026,22-06-2026,GCC/ROAD/2026/9349,288416,No,No,N/A,Synthetic prototype intervention record
EVT_000437,RD_00396,02-05-2026,Road_Cutting,Telecom Utility,Contractor_08,Pothole filling,Completed,02-05-2026,07-05-2026,GCC/ROAD/2026/9481,124747,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000438,RD_00486,07-05-2026,Resurfacing,GCC Roads,Contractor_17,Emergency road repair,Completed,07-05-2026,13-05-2026,GCC/ROAD/2026/9424,660017,No,No,N/A,Synthetic prototype intervention record
EVT_000439,RD_00603,21-04-2026,Resurfacing,GCC Roads,Contractor_30,Road resurfacing,Completed,21-04-2026,03-05-2026,GCC/ROAD/2026/2539,443935,No,No,N/A,Synthetic prototype intervention record
EVT_000440,RD_00207,10-08-2026,Road_Repair,GCC Roads,Contractor_14,Emergency road repair,Completed,10-08-2026,19-08-2026,GCC/ROAD/2026/9216,202117,No,No,N/A,Synthetic prototype intervention record
EVT_000441,RD_00258,03-03-2026,Utility_Excavation,Chennai Metro Water,Contractor_09,Utility excavation and restoration,Completed,03-03-2026,10-03-2026,GCC/ROAD/2026/2422,475717,Yes,Yes,Yes,Synthetic prototype intervention record
EVT_000442,RD_00035,05-01-2026,Drainage_Work,Telecom Utility,Contractor_05,Road resurfacing,Completed,05-01-2026,15-01-2026,GCC/ROAD/2026/3525,306239,No,No,N/A,Synthetic prototype intervention record
EVT_000443,RD_00942,13-03-2026,Pothole_Repair,GCC Roads,Contractor_19,Surface repair and maintenance,Completed,13-03-2026,14-03-2026,GCC/ROAD/2026/1751,554403,No,No,N/A,Synthetic prototype intervention record
